sources,pmid,doi,pui,ut,pii,title,year,journal
embase,,,71692055,,,Virological test algorithm for dengue cases-observations from a phase 2 Latin American dengue vaccine trial,2014,American Journal of Tropical Medicine and Hygiene
embase,,,71692058,,,Multicenter clinical evaluation of two Elisa and two rapid format assays for diagnosing dengue,2014,American Journal of Tropical Medicine and Hygiene
embase,,,71692606,,,"Use of a household sero survey to estimate the magnitude of a dengue outbreak in Mombasa, Kenya, 2013",2014,American Journal of Tropical Medicine and Hygiene
embase,,,71692607,,,Development of a NS1AG-elisa for the detection of all dengue 1 to 4 types,2014,American Journal of Tropical Medicine and Hygiene
embase,,,71692634,,,Evaluation of two parameters for dengue diagnosis in Honduran patients,2014,American Journal of Tropical Medicine and Hygiene
embase,,,71644542,,,Serological profile among patients with malaria in secondary community hospitals in India - A multicenter cross sectional study,2014,Malaria Journal
embase,24904061,10.1074/jbc.m114.584466,373743567,,,Substitution of NS5 N-terminal domain of dengue virus type 2 RNA with type 4 domain caused impaired replication and emergence of adaptive mutants with enhanced fitness,2014,Journal of Biological Chemistry
embase,,10.1002/14651858.cd011155,622516382,,,NS1 antigen detecting assays for diagnosing acute dengue infection in people living in or returning from endemic countries,2014,Cochrane Database of Systematic Reviews
embase,,10.1111/vox.12155,71501282,,,Amotosalen and ultraviolet a illumination inactivation of dengue virus in plasma,2014,Vox Sanguinis
embase,,,NCT02107677,,,Determination of Estimated Specificity of DENV Detect NS1 ELISAs,2014,clinicaltrials.gov
embase,,10.1016/j.ijid.2014.03.1348,71634682,,,Performance and cost-effectiveness of immunochromatography based rapid diagnostic test (RDT) kits in diagnosis of dengue infection in resource limited set up,2014,International Journal of Infectious Diseases
embase,24643062,10.1371/journal.pone.0090704,372836602,,,Caveolin-1 in lipid rafts interacts with dengue virus NS3 during polyprotein processing and replication in HMEC-1 cells,2014,PLoS ONE
embase,,,372479430,,,Association DENV1 and DENV2 infection with high serum levels of soluble thrombomodulin and VEGF in patients with dengue fever and dengue hemorrhagic fever,2014,International Journal of Clinical and Experimental Medicine
embase,,,NCT02059122,,,Determination of Estimated Sensitivity for Dengue NS1 ELISAs,2014,clinicaltrials.gov
embase,,10.1016/s2222-1808(14)60588-0,372977459,,,"The 2011 outbreak of dengue virus infection in Malwa region of Punjab, India-an evaluation of various diagnostic tests",2014,Asian Pacific Journal of Tropical Disease
embase,,10.1016/j.trivac.2014.07.002,373715943,,,Virological confirmation of suspected dengue in a Phase 2 Latin American vaccine trial: Implications for vaccine efficacy evaluation,2014,Trials in Vaccinology
embase,24696345,10.1007/978-1-4939-0348-1_19,603614037,,,Investigating dengue virus nonstructural protein 5 (NS5) nuclear import,2014,Methods in Molecular Biology
embase,23828316,10.1007/s10544-013-9787-3,52666115,,,Micro-spot with integrated pillars (MSIP) for detection of dengue virus NS1,2013,Biomedical Microdevices
embase,,,71311947,,,Significant increased NS1 elisa sensitivity due to immune-complex dissociation in dengue virus type 4 cases in Brazil,2013,American Journal of Tropical Medicine and Hygiene
embase,,,71311952,,,"Evaluation of a dengue rapid diagnostic test used during a dengue outbreak-republic of the Marshall Islands, 2011-2012",2013,American Journal of Tropical Medicine and Hygiene
embase,,,71312422,,,"The dengue vaccine initiative project: Passive facility-based fever surveillance in children and adults of santa cruz comuna of medellin, Colombia, and bang phae district of ratchaburi province, Thailand",2013,American Journal of Tropical Medicine and Hygiene
embase,,,71312430,,,Detection of ns1 protein in acute phase serum samples is not enough to make the diagnosis of dengue-4 infections in Brazil,2013,American Journal of Tropical Medicine and Hygiene
embase,,,71312445,,,Evaluation of the clinical and laboratory diagnosis in patients with suspected dengue,2013,American Journal of Tropical Medicine and Hygiene
embase,,10.2147/imcrj.s50708,370198766,,,Dengue fever triggering systemic lupus erythematosus and lupus nephritis: A case report,2013,International Medical Case Reports Journal
embase,,10.1186/1423-0127-20-65,52770063,,,Dengue virus infection induces autophagy: An in vivo study,2013,Journal of Biomedical Science
embase,23740481,10.1099/vir.0.054395-0,369588534,,,An interaction between the methyltransferase and RNA dependent RNA polymerase domains of the West Nile virus NS5 protein,2013,Journal of General Virology
embase,,10.1016/j.mjafi.2012.07.017,52330885,,,Reverse transcription loop-mediated isothermal amplification (RT-LAMP) for diagnosis of dengue,2013,Medical Journal Armed Forces India
embase,23853584,10.1371/journal.ppat.1003440,369919418,,,The Interactomes of Influenza Virus NS1 and NS2 Proteins Identify New Host Factors and Provide Insights for ADAR1 Playing a Supportive Role in Virus Replication,2013,PLoS Pathogens
embase,,10.1007/s13337-013-0132-5,71064496,,,Early diagnosis of dengue by combining the use of NS-1 antigen and IGM antibody elisa,2013,Indian Journal of Virology
embase,,10.1136/archdischild-2013-304107.128,71211235,,,Profile of dengue viral infection among children treated in a community hospital over one year and comparison of efficacy of ns1 antigen assay with mac-elisa for diagnosis of dengue,2013,Archives of Disease in Childhood: Education and Practice Edition
embase,23555265,10.1371/journal.ppat.1003265,368694510,,,Dengue Virus Co-opts UBR4 to Degrade STAT2 and Antagonize Type I Interferon Signaling,2013,PLoS Pathogens
embase,23516407,10.1371/journal.pone.0057514,368535156,,,Mapping the Interactions of Dengue Virus NS1 Protein with Human Liver Proteins Using a Yeast Two-Hybrid System: Identification of C1q as an Interacting Partner,2013,PLoS ONE
embase,,10.1016/j.jopr.2013.05.013,369642685,,,Development of an ultrasensitive hetero-sandwich ELISA assay based on bispecific monoclonal antibody for the detection of dengue NS1 protein,2013,Journal of Pharmacy Research
embase,23880886,10.4161/hv.25673,370248736,,,DENV-2 subunit proteins fused to CR2 receptor-binding domain (P28)-induces specific and neutralizing antibodies to the Dengue virus in mice,2013,Human Vaccines and Immunotherapeutics
embase,23036176,10.1016/j.tvjl.2012.08.019,52236869,,,Review of diagnostic plaque reduction neutralization tests for flavivirus infection,2013,Veterinary Journal
embase,,10.4081/ni.2012.e15,366164906,,,Dengue: A new challenge,2012,Neurology International
embase,23100478,10.1128/cvi.00535-12,366179139,,,"Low sensitivity of NS1 protein tests evidenced during a dengue type 2 virus outbreak in Santos, Brazil, in 2010",2012,Clinical and Vaccine Immunology
embase,23301110,10.1371/journal.pntd.0001993,368067391,,,"Field Evaluation and Impact on Clinical Management of a Rapid Diagnostic Kit That Detects Dengue NS1, IgM and IgG",2012,PLoS Neglected Tropical Diseases
embase,22940425,10.1016/j.antiviral.2012.08.006,52262961,,,"Fluorescent primuline derivatives inhibit hepatitis C virus NS3-catalyzed RNA unwinding, peptide hydrolysis and viral replicase formation",2012,Antiviral Research
embase,,,71041265,,,"Use of commercial elisa kits in determining the presence of dengue virus nonstructural protein (NS1), anti-dengue IGG and anti-dengue IGM in human serum samples supporting dengue vaccine development",2012,American Journal of Tropical Medicine and Hygiene
embase,,,71041712,,,Challenges to dengue reporting and surveillance in trinidad and tobago: Laboratory diagnostics in the absence of sufficient clinical data,2012,American Journal of Tropical Medicine and Hygiene
embase,,10.1111/imm.12002,70946325,,,CD4@sup_begin+@sup_end T and B cell antigenic determinants are aligned in secondary dengue infections,2012,Immunology
embase,,10.1111/j.1423-0410.2012.01615-2.x,71016235,,,Comparing the yield of dengue viremic blood donations using NS1 antigen (AG) and nucleic acid testing (NAT),2012,Vox Sanguinis
embase,,10.1111/j.1751-553x.2012.01436.x,70868267,,,Pseudobasophilia on the sysmex-xe 2100: A useful screening tool for primary dengue infection in endemic areas.,2012,International Journal of Laboratory Hematology
embase,,10.1016/j.ijid.2012.05.984,70869173,,,Antibody persistence and safety 3 years after CYD tetravalent dengue vaccination: Follow-up results from a phase I trial in the Philippines,2012,International Journal of Infectious Diseases
embase,,10.1016/j.ijid.2012.05.522,70869375,,,Diagnosis of dengue virus infection with IgA anti Dengue rapid tests,2012,International Journal of Infectious Diseases
embase,,10.1016/j.ijid.2012.05.534,70869387,,,Generation of anti-dengue nonstructural protein 1monoclonal antibodies for early and rapid detection of dengue virus infection,2012,International Journal of Infectious Diseases
embase,,10.1016/j.ijid.2012.05.544,70869397,,,Comparative evaluation of dengue NS1 antigen detection assay and Indirect Fluorescent-Antibody (IFA) test for detection of dengue virus in C6/36 cell line,2012,International Journal of Infectious Diseases
embase,22570528,10.1155/2012/379738,364815133,,,Approaches for the development of rapid serological assays for surveillance and diagnosis of infections caused by zoonotic flaviviruses of the japanese encephalitis virus serocomplex,2012,Journal of Biomedicine and Biotechnology
embase,22499428,10.1590/s0036-46652012000200012,364626290,,,"Apropos ""Evaluation of dengue NS1 antigen detection for diagnosis in public health laboratories, São Paulo State, 2009""",2012,Revista do Instituto de Medicina Tropical de Sao Paulo
embase,,,70678341,,,Clinico-serological co-relation in clinically suspected cases of dengue fever,2012,Australasian Medical Journal
embase,,10.2217/fvl.11.129,364001281,,,The importance of accurate diagnosis of dengue fever,2012,Future Virology
embase,,10.4103/0976-3147.91928,364166410,,,Acute neuromuscular weakness associated with dengue infection,2012,Journal of Neurosciences in Rural Practice
embase,,10.1111/j.1423-0410.2011.01546.x,70591687,,,Dengue fever viral exposure rates among australian blood donors during local outbreaks,2011,Vox Sanguinis
embase,,,71043147,,,Permissiveness of bone marrow progenitor cells for dengue virus infection,2011,American Journal of Tropical Medicine and Hygiene
embase,,,71043490,,,Rapid diagnosis of dengue in a hospital-based cohort,2011,American Journal of Tropical Medicine and Hygiene
embase,,,71043503,,,Evaluation of commercially available dengue diagnostic tests: NS1 and IGM rapid tests and NS1 ELISAs,2011,American Journal of Tropical Medicine and Hygiene
embase,,,70771644,,,"Discriminant value of volume, conductivity and scatter properties of leucocytes (VCS technology) for rapid and reliable diagnosis of malaria and dengue fever",2011,Blood
embase,,,70589602,,,Dengue fever imported to the Czech Republic: Characterization of cases and evaluation of diagnostic methods,2011,Tropical Medicine and International Health
embase,21575706,10.1016/j.micpath.2011.04.011,51440800,,,Subcellular localizations and time-course expression of dengue envelope and non-structural 1 proteins in human endothelial cells,2011,Microbial Pathogenesis
embase,21700306,10.1016/j.virol.2011.06.002,51488130,,,Use of a tandem affinity purification assay to detect interactions between West Nile and dengue viral proteins and proteins of the mosquito vector,2011,Virology
embase,21519138,,361702311,,,"Evaluation of nonstructural 1 protein rapid test for dengue virus at the Narita Airport Quarantine Station, Japan",2011,Japanese Journal of Infectious Diseases
embase,,,361961820,,,Dengue duo rapid test: A valuable screening test for dengue outbreak,2011,Journal of Pure and Applied Microbiology
embase,21241843,10.1016/j.aca.2010.12.011,51209711,,,Biosensors and rapid diagnostic tests on the frontier between analytical and clinical chemistry for biomolecular diagnosis of dengue disease: A review,2011,Analytica Chimica Acta
embase,,,71500372,,,Variation of dengue NS1 antigen measured by commercial ELISA kit in various forms of dengue infections and assessment of the association between NS1 antigen level and disease severity,2011,BMC Proceedings
embase,,,71500440,,,The viral agents of Acute Encephalitis Sydrome in Ben Tre province 2008-2010,2011,BMC Proceedings
embase,21788719,10.7883/yoken.jjid.2011.4243,362255231,,,"Apropos ""Evaluation of Nonstructural 1 Protein Rapid Test for Dengue Virus at the Narita Airport Quarantine Station, Japan """,2011,Japanese Journal of Infectious Diseases
embase,21115848,10.1128/jcm.01668-10,360139929,,,Nonstructural protein NS1: Giving a new structure to dengue diagnosis,2010,Journal of Clinical Microbiology
